TeamId,TeamName,SubmissionDate,Score
1719907,"Xiangzhong Luo","2018-07-17 05:06:45",0.79184
1802157,"Anton Potapchuk","2018-07-19 17:14:15",0.79184
1704138,cosmojo,"2018-07-18 04:34:40",0.79184
1890879,"Kristin M","2018-07-18 21:24:52",0.79184
1812821,"Lalit B","2018-07-18 22:10:33",0.79184
1703700,Wing,"2018-08-17 11:17:55",0.79184
1714815,"Christina Wei","2018-07-19 08:34:25",0.79184
1888477,AnalystBrain,"2018-07-21 15:04:34",0.79184
1885682,"Yuzie Yu","2018-07-20 06:18:24",0.79184
1831780,"Ahmad Muhammad","2018-07-20 06:55:03",0.79184
1815778,dautovri,"2018-07-26 03:45:34",0.79184
1901415,KunBai,"2018-07-21 08:46:44",0.79184
1745628,qi酱,"2018-07-21 10:55:36",0.79184
1902655,"Daria Kharlan","2018-07-22 18:22:35",0.79184
1718671,"Pavel Gelevera","2018-07-22 12:52:39",0.79184
1861639,qinbao0401,"2018-08-03 14:34:32",0.79184
1850012,"Vyacheslav Reshetnikov","2018-08-28 06:45:36",0.79184
1708547,MX,"2018-08-20 23:42:06",0.79184
1768914,mhdfr,"2018-07-26 12:25:20",0.79184
1913941,pascal1129,"2018-07-26 13:10:05",0.79184
1727314,"Adish Jain","2018-08-26 10:06:16",0.79184
1705127,"J.W. Jhuang","2018-07-28 06:28:11",0.79184
1789322,bbdnx,"2018-07-28 16:30:34",0.79184
1701872,"ASHUTOSH KUMAR","2018-08-27 21:50:51",0.79184
1743245,SCP-055,"2018-08-09 01:57:12",0.79184
1703664,pkugoodspeed,"2018-07-30 07:48:53",0.79184
1808614,"EY Risk team","2018-08-05 21:25:05",0.79184
1813650,"Yuji Teshima","2018-07-31 13:42:21",0.79184
1700958,"Leonardo Ferreira ","2018-07-31 14:58:36",0.79184
1895005,Brad,"2018-08-09 21:34:12",0.79184
1707358,"abnormal distribution","2018-08-02 09:44:02",0.79184
1724980,agsds,"2018-08-08 04:31:46",0.79184
1948169,lyrichu,"2018-08-02 10:02:38",0.79184
1867723,"Yumeng Yin","2018-08-03 06:17:05",0.79184
1919985,victor25,"2018-08-20 13:02:38",0.79184
1951849,高加西2015,"2018-08-28 18:14:45",0.79184
1830466,Jagan,"2018-08-28 06:42:46",0.79184
1920637,"Arun Rajendran","2018-08-06 06:54:05",0.79184
1808650,Kokonut,"2018-08-06 14:33:19",0.79184
1716075,NMSL.WSND,"2018-08-14 04:55:44",0.79184
1740925,"Yoshiyuki Ito","2018-08-10 06:13:13",0.79184
1887478,"Bayo Adekanmbi","2018-08-13 14:31:55",0.79184
1719522,"Perfect Circle","2018-08-28 09:27:29",0.79184
1986910,zgljl2012,"2018-08-14 13:23:49",0.79184
1741258,Huangwk,"2018-08-15 14:30:51",0.79184
1717276,dany,"2018-08-19 15:18:44",0.79184
1725639,Emerging_Data_Wizard,"2018-08-15 18:20:14",0.79184
1863228,youpi,"2018-08-17 09:12:58",0.79184
1720287,Konchar,"2018-08-19 13:14:50",0.79184
1748843,关山口男团,"2018-08-25 04:19:12",0.79184
1879600,vgyrgn,"2018-08-22 10:05:10",0.79184
1952707,PradeepVasamsetti,"2018-08-21 16:40:30",0.79184
1710139,JunyoungPark,"2018-08-20 13:18:15",0.79184
1884585,"Yuxin Zhang","2018-08-22 00:38:02",0.79184
2008853,BlueBite,"2018-08-21 15:53:09",0.79184
1705784,"Minesh A. Jethva","2018-08-21 18:49:39",0.79184
1954229,Naomi,"2018-08-24 13:45:43",0.79184
1917236,nakajima,"2018-08-24 23:28:39",0.79184
1721084,yisizhiming,"2018-08-24 17:15:34",0.79184
1708815,Vishnu,"2018-08-24 22:55:21",0.79184
1982570,"Tiziano Teso","2018-08-28 15:15:48",0.79184
1896913,zara,"2018-08-27 03:28:20",0.79184
1697734,"Andrei Vetrov","2018-08-29 16:40:34",0.79184
1877964,mahza,"2018-08-28 05:47:13",0.79184
1786822,Kaligula,"2018-08-26 16:51:23",0.79184
1757678,"Bulat Zagidullin","2018-08-28 19:42:23",0.79184
1697606,zhbain,"2018-08-29 21:39:37",0.79184
2004678,SKSKJD,"2018-08-27 15:55:33",0.79184
1880020,gryffindor,"2018-08-27 17:59:40",0.79184
1724536,Bo,"2018-08-29 03:44:38",0.79184
1701048,verycourage,"2018-08-28 02:41:07",0.79184
2004148,jinxin,"2018-08-28 05:56:55",0.79184
1707562,Arjun,"2018-08-29 09:44:39",0.79184
2027415,Agniy,"2018-08-28 13:50:04",0.79184
2003752,dineshdk7,"2018-08-29 00:50:23",0.79184
1939936,Tian,"2018-08-29 07:49:25",0.79184
1706208,YulinGUO,"2018-08-29 02:39:38",0.79184
1707001,ashukumar27,"2018-08-29 23:54:50",0.79184
1770326,"Leon Lee","2018-07-07 08:34:21",0.79183
1743689,3141,"2018-07-19 05:28:38",0.79183
1700536,"Igor Protas","2018-08-11 15:24:54",0.79183
1781551,stonning,"2018-08-18 14:08:25",0.79183
1857166,ss1349,"2018-08-14 19:51:34",0.79183
1724454,Learners,"2018-08-29 23:06:55",0.79183
1885903,johnham98,"2018-07-21 05:41:50",0.79183
1794470,kyone,"2018-08-23 14:33:26",0.79183
1842749,"Mike C","2018-07-10 13:19:41",0.79183
1790799,"Mathis OUDIN","2018-08-03 10:46:11",0.79183
1835249,"Ruslan Zakirov","2018-08-16 16:55:48",0.79182
1780032,"Fang Fang","2018-08-28 03:19:25",0.79182
1933148,"LT Bang","2018-08-22 23:26:36",0.79182
1705879,FriVMake,"2018-08-19 07:56:36",0.79181
1790439,satian,"2018-08-18 12:40:40",0.79181
1726522,inaba,"2018-06-20 01:00:48",0.79181
1790758,lapalap,"2018-06-19 15:50:11",0.79181
1738547,"Arslanbek Karshibaev","2018-06-19 19:26:08",0.79181
1790953,Shawn,"2018-07-29 23:31:59",0.79181
1714688,"Richard Kuo","2018-06-20 05:17:13",0.79181
1797570,nucky30,"2018-06-20 06:38:50",0.79181
1699911,miikun,"2018-06-25 05:58:21",0.79181
1799395,"Zak R","2018-06-20 08:13:50",0.79181
1700371,EOF,"2018-07-26 06:36:09",0.79181
1700957,Cro-Magnon,"2018-08-29 12:56:26",0.79181
1704913,"Yunfeng Zhu","2018-08-08 22:40:36",0.79181
1802084,"Lawrence Chernin","2018-08-21 19:16:53",0.79181
1711783,"Shayak Roy","2018-07-16 07:47:26",0.79181
1706042,"Piyush Gandhi","2018-06-28 21:04:23",0.79181
1724897,yoyo,"2018-06-23 02:19:13",0.79181
1804845,smhuang,"2018-06-28 15:59:22",0.79181
1701351,hightensan,"2018-06-24 05:09:27",0.79181
1791079,"Nathan Lauga","2018-06-25 14:05:58",0.79181
1880529,alexzsh,"2018-06-25 14:35:03",0.79181
1705144,zippo_forever,"2018-08-10 11:00:40",0.79181
1766971,"Viacheslav Patcera","2018-06-25 15:00:56",0.79181
1743721,DataLion,"2018-06-25 15:28:03",0.79181
1706191,"[Deleted] 59a30d41-df71-4aef-9fbb-c6f15cdc6664","2018-07-09 08:32:07",0.79181
1769072,janekk,"2018-06-26 05:24:11",0.79181
1777696,"Aditya Sondhi","2018-06-28 09:02:43",0.79181
1777502,davyjo,"2018-07-12 20:14:32",0.79181
1806473,"Isadora Amorim","2018-06-28 19:45:43",0.79181
1844023,"Humberto Brandão","2018-08-21 22:30:44",0.79181
1729452,"Jin Ma","2018-08-17 09:38:05",0.79180
1719057,"Omer Anisfeld","2018-07-24 12:16:21",0.79180
1697453,"Chia-Ta Tsai","2018-08-29 19:05:38",0.79180
1792949,"We want top 1k","2018-08-29 03:06:10",0.79178
1809831,"van der Wilt","2018-08-01 20:59:56",0.79178
1992306,zhilangtaosha,"2018-08-17 08:40:47",0.79178
1841402,lihaoruolhr,"2018-08-28 10:44:30",0.79178
1826610,chengleigen,"2018-07-05 08:18:07",0.79178
1975001,BaggyG,"2018-08-28 20:41:57",0.79178
1784804,anuragupadhyaya,"2018-08-14 11:33:07",0.79177
1756271,"Yan Cao","2018-06-20 22:52:28",0.79177
1784186,hiroa,"2018-07-04 13:40:06",0.79176
1698148,"[Deleted] 5761e8f6-83d6-4611-8acc-d018d900979c","2018-06-20 12:07:04",0.79176
1747149,SateeshKumar,"2018-08-07 09:25:10",0.79175
1873176,"Last Minute Wonders","2018-08-29 23:37:58",0.79175
1717359,Newbies,"2018-08-21 06:39:24",0.79175
1811621,thy2hc,"2018-08-09 11:54:52",0.79175
1727166,"Roberto Spadim","2018-07-18 17:29:17",0.79175
1902297,minryeong,"2018-07-21 12:04:50",0.79174
1917948,beeyan,"2018-07-26 16:27:42",0.79174
1789692,daten-kieker,"2018-08-06 18:58:16",0.79174
1750341,xiaolata233,"2018-08-07 05:10:41",0.79174
1958779,aman_gupta,"2018-08-22 16:26:28",0.79174
1752132,break,"2018-08-07 07:22:09",0.79174
1760028,xiaofanm,"2018-08-07 09:05:16",0.79174
1707718,"Pete Cooper","2018-08-07 09:29:14",0.79174
1753654,"Blenders Pride 🍺🍺","2018-08-07 10:58:01",0.79174
1703154,"Dan Ofer","2018-08-24 10:48:09",0.79174
1710506,"Tony Y.","2018-08-08 00:37:38",0.79174
1709009,"keshav kumar","2018-08-15 21:03:42",0.79174
1720253,SathviSiva,"2018-08-08 08:12:07",0.79174
1907735,FengJiaxin,"2018-08-12 09:51:20",0.79174
1872441,slaine,"2018-08-08 11:46:33",0.79174
1702932,"Migs Rocha","2018-08-29 15:36:18",0.79174
1711512,"Van de Rakt","2018-08-23 06:48:39",0.79174
1821849,Breck,"2018-08-23 02:36:29",0.79174
1740822,"gregory lagasse","2018-08-14 14:23:20",0.79174
1727848,"Gopala KR","2018-08-22 07:29:05",0.79174
1714361,Chen_shengabc,"2018-08-10 17:07:14",0.79174
1697983,chhaatra,"2018-08-29 23:44:56",0.79174
1743609,"Mamitiana Ignace","2018-08-13 18:19:35",0.79174
1741466,leader跑路了,"2018-08-17 03:14:54",0.79174
1786920,"Michael Slivin","2018-08-27 09:52:24",0.79174
1847355,"Federico Moreno","2018-08-14 15:31:14",0.79174
1964017,"Chen Xi","2018-08-16 02:42:43",0.79174
1711169,"Manjeet Singh","2018-08-27 09:20:21",0.79174
1764433,"Alexander Nichiporenko","2018-08-20 10:18:39",0.79174
1705920,MarcYueZhao,"2018-08-16 22:24:44",0.79174
1924961,xp2000,"2018-08-17 08:41:30",0.79174
1957710,Yeon,"2018-08-22 03:11:49",0.79174
1857671,"bronze hunters","2018-08-19 08:24:46",0.79174
1981183,pipdax,"2018-08-19 10:43:13",0.79174
2001892,"Kohei Ogawa","2018-08-19 19:51:52",0.79174
1811086,EduardoLi,"2018-08-28 08:26:07",0.79174
2000662,"Emanuel Sena","2018-08-20 11:56:15",0.79174
1996271,"Moksh Jain","2018-08-21 05:14:59",0.79174
1704117,viredery,"2018-08-21 06:43:39",0.79174
2007384,Feat,"2018-08-21 07:49:13",0.79174
1891649,"[Deleted] d31963c3-caeb-4a76-9946-9baf28132a47","2018-08-21 09:32:02",0.79174
1700118,TimurMerembayev,"2018-08-28 06:10:18",0.79174
1905097,"Roman Kovalenko","2018-08-21 13:07:05",0.79174
1952744,Banksy,"2018-08-26 05:10:04",0.79174
1708738,M.UTD,"2018-08-29 07:03:46",0.79174
2010539,"Long Nguyen","2018-08-22 06:47:32",0.79174
1962898,nkchengln,"2018-08-28 01:04:48",0.79174
1757099,mrkmakr,"2018-08-23 04:32:48",0.79174
1907258,canbe,"2018-08-23 09:06:10",0.79174
1713054,"Suja John","2018-08-29 23:05:20",0.79174
1737400,"Umer Farooq","2018-08-29 11:36:45",0.79174
1872977,Florentina,"2018-08-25 11:42:02",0.79174
1697501,Drendar,"2018-08-26 02:33:18",0.79174
1752097,Alec,"2018-08-26 14:33:55",0.79174
1982401,zhangzhonglei,"2018-08-28 08:28:09",0.79174
2011160,StevenFu,"2018-08-29 02:47:14",0.79174
1790219,ishikei,"2018-08-29 05:25:20",0.79174
1902392,anandi1989,"2018-08-28 03:50:24",0.79174
1998449,"Xu Guang Yao","2018-08-29 13:23:03",0.79174
2030893,"Leon Lin","2018-08-28 15:47:28",0.79174
1758932,RakeshNikam,"2018-08-28 14:24:35",0.79174
1734119,"Gaukhar Slamova","2018-08-28 17:28:15",0.79174
1881113,[Deleted],"2018-08-28 19:03:47",0.79174
1803418,chen1,"2018-08-29 07:40:18",0.79174
1963837,"Bunty Shah","2018-08-29 13:59:13",0.79174
1998999,"Andrey Taranov","2018-08-29 16:15:06",0.79174
1701171,[Deleted],"2018-08-29 10:20:51",0.79174
1822304,adrieng,"2018-08-29 10:53:33",0.79174
1831160,quants,"2018-08-29 14:46:09",0.79174
1959923,"Aleksandr Shatilov","2018-08-29 16:01:34",0.79174
1706320,Ennn,"2018-08-28 01:53:55",0.79174
1853472,WesleyKlabbers,"2018-08-16 12:31:21",0.79174
1836575,ensemble_75,"2018-08-29 10:55:30",0.79172
1717808,"Osamu Noguchi","2018-06-20 00:14:34",0.79172
1764839,"Yarygin Konstantin","2018-08-29 17:26:25",0.79172
1982929,"Pruthvi Priya","2018-08-23 08:23:01",0.79171
2004456,yarwain,"2018-08-29 16:53:35",0.79171
1758221,3r1kd0f,"2018-07-18 18:52:03",0.79170
1748342,"No Data Say Hammer","2018-06-19 10:30:12",0.79170
1785695,sunny7,"2018-07-22 20:13:32",0.79170
1713223,"Satyapriya Krishna","2018-06-20 21:22:23",0.79170
1723041,"Ghilas BELHADJ","2018-06-20 12:03:24",0.79170
1723954,hamelg,"2018-08-29 13:06:21",0.79170
1798097,manishvrm,"2018-07-07 16:10:58",0.79170
1756175,"Honey Badger","2018-08-28 23:31:43",0.79170
1790185,Burke,"2018-07-16 17:02:07",0.79170
1789097,Francisco,"2018-06-19 13:44:56",0.79170
1946241,CrazyAce,"2018-08-29 23:43:59",0.79170
1945904,dageda,"2018-08-29 23:53:54",0.79169
2001068,stormcloudy,"2018-08-29 09:18:19",0.79168
1706319,all_random,"2018-08-23 11:09:00",0.79168
1725217,Fenekfox,"2018-08-22 06:32:39",0.79168
1961279,"Zhang Shurui","2018-08-22 08:11:26",0.79168
1858909,gcn,"2018-08-22 08:27:00",0.79168
1721641,MaheshKulkarni,"2018-08-22 10:48:25",0.79168
1797509,xfu_shi,"2018-08-22 11:29:02",0.79168
1982591,peaRrrr,"2018-08-22 14:09:10",0.79168
1705114,"Dmitry Kulagin","2018-08-29 05:39:46",0.79168
1697249,"Pan Tofelek","2018-07-26 19:34:00",0.79168
1707007,Avinash,"2018-06-18 11:53:15",0.79168
1699809,"wenjie yu","2018-08-08 15:34:19",0.79168
1790951,"Prasanna Kumar","2018-06-18 16:02:55",0.79168
1813483,amitjaglan,"2018-06-24 12:16:56",0.79168
1738791,Begnini,"2018-06-25 00:29:54",0.79167
1834582,"Julien Bloch","2018-07-01 23:55:28",0.79167
1912973,naotaka1128,"2018-08-11 21:37:15",0.79167
1866635,"Maksim Osipov","2018-08-29 09:02:00",0.79167
1709103,Dyman,"2018-07-19 12:35:01",0.79167
1875073,baiyunfei,"2018-07-30 07:31:31",0.79167
1704602,Initailize,"2018-08-29 02:09:44",0.79166
1807069,"Karan Saini","2018-06-24 18:27:02",0.79166
1815394,sarathchandra,"2018-07-28 11:28:00",0.79166
1697689,Vishy,"2018-08-28 15:02:58",0.79166
1712511,"Data Science Israel","2018-06-27 13:17:43",0.79166
1715447,"Johannes Wilms","2018-07-04 13:46:35",0.79165
1710469,4ui_iurz1,"2018-06-16 17:49:30",0.79165
1700224,"Chris X","2018-08-29 20:45:33",0.79165
1978768,SergioFerro,"2018-08-27 01:08:49",0.79165
1697411,onysuke,"2018-07-30 07:24:39",0.79165
1770386,"Victor Lo","2018-06-28 07:02:13",0.79164
1976340,Celine,"2018-08-12 04:14:16",0.79164
1976338,"wen chen","2018-08-13 14:18:24",0.79164
1833966,"Kin Tse","2018-08-14 14:40:29",0.79164
1704795,"Jeffrey Leo","2018-07-04 08:23:14",0.79164
1710754,ShenbagaKumarS,"2018-07-19 11:43:58",0.79164
1744470,dimkorb,"2018-06-21 12:35:46",0.79163
1720078,"Madalina Buzau","2018-06-24 19:44:59",0.79163
1826280,skhemka,"2018-06-28 06:48:12",0.79163
1720938,"Avada Kedavra","2018-06-28 14:53:27",0.79163
1699094,Vrishank,"2018-06-28 17:33:02",0.79163
1709678,"Hikaru Matsuoka","2018-07-03 09:28:57",0.79163
1712419,"Jan Ludwiczak","2018-06-28 22:57:24",0.79163
1819584,ThomasTT,"2018-07-06 05:47:45",0.79163
1697294,C&H$$,"2018-07-16 06:28:21",0.79163
1829703,"Guan Jiawen","2018-06-29 06:57:02",0.79163
1767960,HuWenchao,"2018-06-29 12:44:53",0.79163
1715044,Onemin,"2018-06-29 19:11:27",0.79163
1806942,"Eric Ma","2018-07-19 19:46:25",0.79163
1775745,khanh,"2018-06-30 13:23:00",0.79163
1784231,HKUST,"2018-08-04 05:30:44",0.79163
1769472,AnshulSinghle,"2018-07-01 23:46:05",0.79163
1705480,hiro_makimaki,"2018-07-01 14:04:29",0.79163
1833537,anhgemus,"2018-07-01 23:44:08",0.79163
1769453,wasim37,"2018-07-02 11:10:17",0.79163
1763609,Trunks,"2018-07-03 08:02:06",0.79163
1785098,"Alexandr Medvedev","2018-08-02 01:04:36",0.79163
1775599,defender,"2018-07-03 17:35:50",0.79163
1851156,firstTry,"2018-07-08 09:17:37",0.79163
1708053,nino,"2018-08-23 12:38:41",0.79163
1934685,xueqian,"2018-08-01 02:38:09",0.79163
1945139,Overdrive,"2018-08-22 12:45:29",0.79163
1960408,adamliu,"2018-08-07 09:19:02",0.79163
1749011,"Keisuke Hatasaki","2018-08-14 09:20:10",0.79163
1873385,yufengdata,"2018-08-21 15:31:47",0.79163
1887035,ricorocks,"2018-08-29 19:26:13",0.79163
1877967,shimamz,"2018-08-28 00:26:33",0.79163
1948221,KyrieNg,"2018-08-27 15:15:19",0.79163
1710952,"Asami Matsu","2018-06-14 10:09:01",0.79163
1714941,zadiq,"2018-07-22 21:32:04",0.79163
1793442,GraceL,"2018-08-24 09:13:10",0.79162
1828651,cmanning,"2018-08-25 15:38:51",0.79162
1745614,gewushengping,"2018-08-18 10:09:29",0.79162
1699178,"Sergey Staritsyn","2018-08-28 04:42:53",0.79162
1698482,[Deleted],"2018-08-22 03:22:49",0.79162
1785774,sunnylee2,"2018-06-16 07:31:01",0.79162
1788091,"Paul Larmuseau","2018-06-23 07:18:05",0.79162
1768135,er_more,"2018-06-20 07:36:07",0.79162
1729069,Turbocharger,"2018-08-29 21:56:08",0.79161
1702352,"Random Tree","2018-08-20 15:24:01",0.79161
1833747,sikae,"2018-08-28 22:29:57",0.79161
1793597,curiosity,"2018-06-23 08:32:55",0.79161
1722532,Swordfish,"2018-07-08 16:06:52",0.79160
1727145,"Vlad Balanda","2018-08-28 06:47:10",0.79160
1768097,Cary,"2018-08-10 04:11:58",0.79160
1824104,GDUT_JI,"2018-07-13 08:17:20",0.79160
1785870,SNUECE,"2018-06-16 08:31:54",0.79160
1769963,HenriqueOliveira,"2018-06-24 21:09:34",0.79160
1955094,"Sergei Solovev","2018-08-10 20:10:39",0.79160
1711537,"Joe Wong","2018-08-29 04:13:14",0.79160
1858440,nevermind,"2018-08-26 11:30:29",0.79160
1876512,Sahir,"2018-08-28 09:34:08",0.79160
1700350,Sylas,"2018-08-29 22:24:17",0.79160
1702899,"Roberto Navarro","2018-08-03 17:02:33",0.79159
1724835,Jianhui,"2018-08-29 05:03:33",0.79159
1814896,"Will Cosby","2018-07-04 01:55:26",0.79159
1772272,"Anh Hoang Duc","2018-08-29 02:58:37",0.79159
1783913,tuslkkk1,"2018-06-16 13:01:32",0.79159
1813560,carle,"2018-07-02 13:24:24",0.79159
1754011,"Andrei Baragan","2018-06-13 07:56:02",0.79159
1700691,Derkanat,"2018-07-10 06:19:08",0.79158
1998508,"Anton Kuryshov ","2018-08-29 19:44:21",0.79158
1862970,VictorHBD,"2018-08-29 21:11:17",0.79158
1837793,"Xu Xingyu","2018-08-29 23:56:28",0.79157
1706074,mf16,"2018-08-22 23:48:11",0.79157
1805665,"Philippe Lavoie","2018-08-29 15:16:19",0.79157
1880259,"Alexander Firsov","2018-08-27 19:53:44",0.79157
1779965,DeepGreen,"2018-07-07 16:35:47",0.79156
1758710,"Grégoire Magendie","2018-08-23 08:06:22",0.79155
1932045,"Alex Diment","2018-08-02 08:10:23",0.79155
1727836,Thanos,"2018-07-31 13:07:37",0.79155
1706861,测不准的杂耍,"2018-07-10 10:44:09",0.79155
1752024,"Jacek Poplawski","2018-08-28 22:45:55",0.79154
1779307,SolutionMakers,"2018-08-14 12:21:39",0.79154
1882455,tianshuaifei,"2018-07-20 01:25:54",0.79154
1740493,DavidL,"2018-06-20 08:43:55",0.79154
1698454,"Khawar Ali","2018-06-20 18:48:31",0.79154
1772462,"Hartmut Ott","2018-07-02 23:51:40",0.79154
1702918,snts,"2018-08-29 20:18:32",0.79154
1748961,"Toma Hentea","2018-08-26 16:19:39",0.79154
1749890,nataliadorogi,"2018-08-24 00:38:38",0.79154
1751271,"Ceshine Lee","2018-08-24 11:14:44",0.79153
1738669,"Ricardo de Almeida","2018-06-28 14:46:12",0.79153
1867848,"Bin Sun","2018-08-27 11:40:49",0.79153
1790194,"George Kovalyov","2018-07-01 20:21:47",0.79152
1735758,avsanjay,"2018-06-23 23:43:17",0.79152
1742559,johnson12,"2018-06-30 17:47:04",0.79152
1777228,"Alex Wang","2018-06-24 18:00:31",0.79152
1723137,y171,"2018-06-24 21:58:33",0.79152
1814879,"Koby Karp","2018-06-25 02:13:03",0.79152
1708237,BOBO,"2018-06-26 17:15:23",0.79152
1810517,"Marco Giuseppe de Pinto","2018-06-29 07:26:08",0.79152
1709834,DR.WHO,"2018-06-25 10:39:59",0.79152
1827503,ChickenPie,"2018-07-05 00:28:55",0.79151
1701846,t.eno,"2018-08-11 21:58:31",0.79151
1813794,Haziq,"2018-07-02 05:36:15",0.79151
1727759,"SASIKIRAN KARRI","2018-07-06 09:08:32",0.79150
1783504,kimjungil,"2018-06-16 10:21:51",0.79150
1752626,justart,"2018-08-25 11:15:17",0.79149
1701227,Skyroot,"2018-06-22 23:07:51",0.79149
1908169,"Sadeka Islam","2018-08-27 02:42:46",0.79149
1987877,"Clement Dessole","2018-08-29 22:16:57",0.79149
1783814,tuslkkk,"2018-06-16 06:35:32",0.79148
1882258,Dasini,"2018-08-08 02:26:02",0.79148
1974813,"Michael Yan","2018-08-22 15:33:57",0.79148
1742771,GoldenKnights,"2018-08-23 03:21:34",0.79148
1699199,LiuZhenping,"2018-07-23 22:54:50",0.79148
1785799,hell301,"2018-06-16 07:26:08",0.79147
1697858,MCOC,"2018-07-24 04:16:17",0.79147
1897088,"Andrey Pahtusov","2018-08-09 19:42:14",0.79147
1714457,"Nicolas Gourlaouen","2018-08-07 12:26:27",0.79147
1892904,"tatematsu fumiya","2018-08-22 08:23:42",0.79146
1708450,"DAISUKE YAMAMOTO","2018-08-25 13:03:03",0.79145
1703893,er9213,"2018-07-06 01:25:34",0.79144
1937329,pruddle,"2018-08-23 19:51:04",0.79143
1864780,RiskyPeople,"2018-08-09 23:19:57",0.79143
1729317,DavidSalazar,"2018-06-19 04:35:43",0.79143
1716825,"Andrii Kruchko","2018-08-27 19:44:57",0.79143
1773354,luckyzhou,"2018-07-01 07:27:12",0.79142
1985929,"Helen Gavrouchenko","2018-08-28 13:58:04",0.79142
1906606,"Malakhov Artyom","2018-08-27 14:05:16",0.79142
1704449,shimaw28,"2018-08-27 15:05:58",0.79141
1755902,stefff,"2018-06-18 14:33:46",0.79141
1770956,TripleD1ck,"2018-07-12 07:20:48",0.79141
1768717,Newby,"2018-08-29 13:30:55",0.79141
1700171,Mileta,"2018-08-29 16:36:03",0.79141
1746679,"Wang Hao","2018-07-30 08:10:21",0.79141
1976846,risk,"2018-08-29 11:01:21",0.79139
1730835,copybug,"2018-08-05 12:23:07",0.79139
1713525,zhichaozhao,"2018-08-17 23:09:24",0.79139
1766998,JGMJAS,"2018-08-29 01:21:31",0.79139
1853715,nevolyashka,"2018-07-27 16:29:49",0.79139
1818414,knguyen,"2018-07-27 08:50:02",0.79138
2009136,ahhuang,"2018-08-22 02:12:52",0.79138
1849055,"Liguang Zhu","2018-08-06 06:09:16",0.79138
1898523,"Muhammad Assagaf","2018-07-25 09:31:34",0.79138
1816117,msu_kz,"2018-07-21 16:54:59",0.79138
1728023,"Dmitriy Kisil","2018-08-25 16:08:42",0.79138
1729495,"Jessica Zhang","2018-07-21 19:14:36",0.79138
1723748,"obey ismael","2018-07-22 04:40:27",0.79138
1905176,EpicDad,"2018-07-22 09:33:07",0.79138
1704523,"Dmitriy Chernyshov","2018-07-22 09:48:02",0.79138
1906425,Mohammad,"2018-07-22 18:44:21",0.79138
1764026,"Crazy Group Naya College DS","2018-08-06 08:13:44",0.79138
1718788,SkalskiP,"2018-07-22 21:10:28",0.79138
1908044,khs,"2018-07-24 10:04:32",0.79138
1904920,"Roosevelt CP","2018-07-23 07:26:26",0.79138
1868600,han_thu,"2018-07-23 08:47:05",0.79138
1878552,Abstractuary,"2018-08-04 21:17:38",0.79138
1910559,"Abdullah Karimi","2018-07-23 18:42:46",0.79138
1911222,"Yuya Terada","2018-07-24 01:12:14",0.79138
1895853,"Shintaro Hara","2018-07-24 07:22:19",0.79138
1841008,Slark,"2018-07-24 08:40:35",0.79138
1819656,FranciscoRubinCapalbo,"2018-07-24 11:09:28",0.79138
1728427,"Haozheng Yu","2018-07-24 11:16:05",0.79138
1824214,"Riccardo Gallina","2018-08-02 10:04:57",0.79138
1913668,krialis52,"2018-08-20 15:20:58",0.79138
1740990,wakame,"2018-07-24 14:45:48",0.79138
1899969,zhenxiangjinggao,"2018-07-24 15:27:06",0.79138
1832722,logloss,"2018-08-12 19:14:02",0.79138
1702922,"Shuanglu Liu","2018-07-25 00:09:37",0.79138
1848615,DMD505,"2018-08-20 12:03:50",0.79138
1783399,"Hsieh Cheng Han","2018-08-03 02:52:41",0.79138
1916745,"THE SHIELD","2018-07-25 09:25:52",0.79138
1766115,kazuma,"2018-08-22 08:23:39",0.79138
1703596,"Ayman Khalafallah","2018-08-25 12:52:56",0.79138
1730457,HimakundMallampalli,"2018-07-25 13:34:43",0.79138
1746424,BenF,"2018-07-25 19:24:33",0.79138
1715581,NorthSouth,"2018-08-20 02:20:04",0.79138
1796673,"Overfitting Voodoo","2018-08-23 03:27:46",0.79138
1911517,ZhuangKang,"2018-07-26 03:19:48",0.79138
1921953,AdityaSidharta,"2018-07-26 10:40:15",0.79138
1876063,hunningsmike854,"2018-07-26 16:02:17",0.79138
1777762,"Andrij Sagan","2018-07-27 06:54:59",0.79138
1700629,"Alexander Teplyuk","2018-07-27 08:42:30",0.79138
1708153,Jackson,"2018-07-28 08:15:13",0.79138
1924881,"MinJun Chen","2018-07-27 14:53:19",0.79138
1713207,Anon,"2018-07-27 16:01:51",0.79138
1774518,"Kris Ma","2018-07-27 19:01:06",0.79138
1874095,allen93,"2018-08-23 05:05:05",0.79138
1859002,iori.M,"2018-07-28 05:44:39",0.79138
1701306,Nandanam,"2018-08-23 14:46:59",0.79138
1925034,"M Joel","2018-07-28 07:41:01",0.79138
1721609,"James Zhao","2018-07-28 13:45:11",0.79138
1906116,625,"2018-08-18 19:44:56",0.79138
1740516,"Kevin Tony","2018-07-31 01:13:35",0.79138
1931010,"Ji Yuan","2018-07-29 07:14:08",0.79138
1712411,"Zack Lee","2018-07-30 01:04:37",0.79138
1730156,"Oleh Yarkovyi","2018-08-29 13:33:55",0.79138
1731238,SophiaH,"2018-07-30 08:58:15",0.79138
1727381,SuryaRed'e,"2018-08-28 07:00:28",0.79138
1798581,awilliea,"2018-07-30 12:20:26",0.79138
